iter	Accuracy	MultiClass
889	0.998669328	0.08649015031
890	0.998669328	0.08644900819
891	0.998669328	0.08638391214
892	0.998669328	0.08628351335
893	0.998669328	0.08622853209
894	0.998669328	0.08605755974
895	0.998669328	0.08597087168
896	0.998669328	0.08593027761
897	0.998669328	0.08584948091
898	0.998669328	0.08577550475
899	0.998669328	0.0857251117
900	0.998669328	0.08560796054
901	0.998669328	0.08544231337
902	0.998669328	0.08530192944
903	0.998669328	0.08514937448
904	0.998669328	0.08507727011
905	0.998669328	0.08497590818
906	0.998669328	0.08485430273
907	0.998669328	0.08472695368
908	0.998669328	0.08463540867
909	0.998669328	0.0845378424
910	0.998669328	0.08445727327
911	0.998669328	0.08434767169
912	0.998669328	0.08425903255
913	0.998669328	0.08412727507
914	0.998669328	0.08406558581
915	0.998669328	0.08401011439
916	0.998669328	0.08375444389
917	0.998669328	0.08364760961
918	0.998669328	0.08355587189
919	0.998669328	0.08352199263
920	0.998669328	0.08345122181
921	0.998669328	0.08337564865
922	0.998669328	0.0832546067
923	0.998669328	0.08319612938
924	0.998669328	0.08314056992
925	0.998669328	0.0830106002
926	0.998669328	0.08286928224
927	0.998669328	0.08280714859
928	0.998669328	0.08269936977
929	0.998669328	0.08258908389
930	0.998669328	0.08249740211
931	0.998669328	0.08242511661
932	0.998669328	0.08232176376
933	0.998669328	0.08223133867
934	0.998669328	0.08208670956
935	0.998669328	0.0819848531
936	0.998669328	0.08183432273
937	0.998669328	0.08174750329
938	0.998669328	0.08167456586
939	0.998669328	0.081565419
940	0.998669328	0.08150109131
941	0.998669328	0.08144710974
942	0.998669328	0.08135727372
943	0.998669328	0.08130957783
944	0.998669328	0.08120181379
945	0.998669328	0.08110827425
946	0.998669328	0.08103899736
947	0.998669328	0.08097831982
948	0.998669328	0.08088156924
949	0.998669328	0.08075616054
950	0.998669328	0.0807218497
951	0.998669328	0.08060500939
952	0.998669328	0.08053246836
953	0.998669328	0.08045157906
954	0.998669328	0.08036959858
955	0.998669328	0.08017578162
956	0.998669328	0.08011976438
957	0.998669328	0.08002837866
958	0.998669328	0.07991123062
959	0.998669328	0.07980389378
960	0.998669328	0.07974303352
961	0.998669328	0.07965768587
962	0.998669328	0.07954084332
963	0.998669328	0.07947999587
964	0.998669328	0.07943208792
965	0.998669328	0.07936632377
966	0.998669328	0.07933538822
967	0.998669328	0.07930004345
968	0.998669328	0.07919820467
969	0.998669328	0.07914248806
970	0.998669328	0.07905440378
971	0.998669328	0.07898990657
972	0.998669328	0.07891089551
973	0.998669328	0.0788337703
974	0.998669328	0.07877718366
975	0.998669328	0.07869673463
976	0.998669328	0.07866079845
977	0.998669328	0.07859532224
978	0.998669328	0.07846760752
979	0.998669328	0.07837615882
980	0.998669328	0.07832181218
981	0.998669328	0.07823344289
982	0.998669328	0.07818771326
983	0.998669328	0.07812934075
984	0.998669328	0.0780526516
985	0.998669328	0.07791218352
986	0.998669328	0.07782339507
987	0.998669328	0.07772418389
988	0.998669328	0.0776197217
989	0.998669328	0.07751216262
990	0.998669328	0.07744972889
991	0.998669328	0.07740231845
992	0.998669328	0.07725970818
993	0.998669328	0.07716553216
994	0.998669328	0.07710214518
995	0.998669328	0.07694430479
996	0.998669328	0.07687795507
997	0.998669328	0.07678814367
998	0.998669328	0.07669706171
999	0.998669328	0.07662797682
